Id_Noleggio,Data_Consegna,Data_Ordine,Numero_Giorni,Luogo_Restituzione,Id_Dipendente,N_Id_Veicolo,N_Codice_Fiscale
901489,2024-12-23,2024-12-20,181,Busay,2000144,1LNHL9DR3BG909556,CRIAYT32Y63Y307L
901490,2024-12-31,2024-12-28,236,Terangun,2000027,1N4AL2AP5AC284704,UWTSXM29L21A132Y
901491,2024-08-09,2024-08-08,55,Tomakivka,2000141,1N4AL3AP1EC713008,EBIHQX29V65J947C
901492,2024-09-07,2024-09-04,314,Houjia,2000084,1N4AL3AP5DC696261,KDHSXC24K95N963X
901493,2024-05-12,2024-05-09,121,Yashalta,2000155,1N4AL3AP5DC719294,MXXDSV00E08U505V
901494,2024-04-17,2024-04-15,203,Yajiang,2000080,1N6AA0CA5DN381548,VGUCWL54F08D921S
901495,2024-05-03,2024-04-30,355,Houjia,2000026,1N6AA0CC4CN697149,FILXNU71F40Y532I
901496,2024-04-16,2024-04-15,101,Guxi,2000099,1N6AA0CC6CN735660,EHFCZR29V05E294F
901497,2024-06-14,2024-06-11,106,Zhongxing,2000130,1N6AA0CH1FN392353,BNVEFK57S62F256J
901498,2024-11-03,2024-11-01,321,Fundong,2000074,1N6AA0CH2FN812489,UMGHTD55F43V728K
901499,2024-09-20,2024-09-18,78,Henanan,2000103,1N6AA0CJ2EN592594,KGWCCR64N20M371K
901500,2024-12-01,2024-11-30,117,"Ponte Nova",2000176,1N6AA0CJ7DN220022,FILXNU71F40Y532I
901501,2024-06-08,2024-06-06,102,"Ponte Nova",2000102,1N6AA0CJ7DN535161,DJGAIX92U95M851O
901502,2024-07-30,2024-07-28,161,Lhoknga,2000127,1N6AA0CJ7EN320591,SYQFES47S49E221E
901503,2024-06-06,2024-06-05,282,Rentian,2000100,1N6AA0CJ8DN050818,NUXFNE88B80P060K
901504,2024-09-30,2024-09-27,216,Ambarawa,2000120,1N6AA0CJ8DN353226,YWMBEH67B00Q536D
901505,2024-12-04,2024-12-02,111,"Zgornje Pirnice",2000089,1N6AA0EC3FN259420,ILZDWE20K83Y397L
901506,2024-12-08,2024-12-07,204,Brasy,2000045,1N6AA0EC5FN531126,PASJSP67W24C424O
901507,2024-05-16,2024-05-13,77,Fundong,2000122,1N6AD0CUXEN900726,CIEFDT13N50B891C
901508,2024-09-15,2024-09-12,9,Savitaipale,2000048,1N6AD0CW9FN014819,GRKZME57G97Z477W
901509,2024-05-09,2024-05-06,266,Tomakivka,2000144,1N6BF0KL3FN743131,ETXKVQ18D71H299N
901510,2024-12-23,2024-12-22,54,Henanan,2000154,1N6BF0KX2FN983628,EZYMIQ77V21P502Y
901511,2024-05-16,2024-05-14,259,Donglai,2000128,1VWAH7A38DC089591,STCIBL40F07P793Z
901512,2024-09-24,2024-09-22,300,Yashalta,2000124,1VWAH7A38DC923911,RNOKRN43U30X018N
901513,2024-12-30,2024-12-29,64,Kapinango,2000037,2B3CA5CT8AH379423,VFLJCM21O76Y799O
901514,2024-05-02,2024-04-30,295,Lhoknga,2000145,2B3CJ5DT7AH924462,BNFGPY17G18J574E
901515,2024-09-12,2024-09-11,155,Rentian,2000040,2B3CL5CT1BH952335,PTQVBM41C96L945Z
901516,2024-11-19,2024-11-17,198,Koupla,2000176,2C3CA5CV3AH273787,SUSVGO64J87A639T
901517,2024-12-26,2024-12-23,230,"Ponte Nova",2000139,2C3CCAJT0CH785840,ETXKVQ18D71H299N
901518,2024-06-02,2024-05-30,144,Citt,2000113,2C3CCARG5FH232497,AUDNZH53D26Q374U
901519,2024-05-08,2024-05-05,87,Citt,2000163,2C3CCAST8CH082341,FZYAOX04T15C227A
901520,2024-07-19,2024-07-18,310,Hengjie,2000102,2C3CDXCT9CH673745,GQPZUP25I29C293C
901521,2024-09-27,2024-09-25,53,Xinzhou,2000165,2C3CDXJG9FH684951,MQOITN77R10W569M
901522,2024-07-23,2024-07-22,157,Koupla,2000048,2C3CDZBTXFH757560,IJOPLL06H77E285D
901523,2024-11-15,2024-11-12,244,Xinzhou,2000110,2C4RDGDG7FR998187,QDHHHI76T56Y626S
901524,2024-04-21,2024-04-18,143,Houjia,2000040,2FMGK5D80FB455243,BQPXMW91K40Z655X
901525,2024-08-01,2024-07-31,154,Chortkiv,2000135,2FMPK4J96FB259993,BKYKNJ91X85R587T
901526,2024-06-10,2024-06-08,236,Henanan,2000153,2G4G15GV0B9736113,GICCIN03P68N368D
901527,2024-12-24,2024-12-22,270,"San Miguel",2000063,2G4GL5EX3F9715518,VEFDKC02S92A720V
901528,2024-09-01,2024-08-30,305,Floda,2000104,2G4GU5GV6C9953268,NGXVWJ83M26A237B
901529,2024-08-31,2024-08-30,172,Busay,2000016,2G4WB55K211875450,XYHWCZ08K73F696Z
901530,2024-11-14,2024-11-11,175,Rentian,2000011,2G4WB55K511641593,CRIAYT32Y63Y307L
901531,2024-07-23,2024-07-22,61,Kti,2000060,2G4WB55KX41948150,HYGYDE43Y42E709K
901532,2024-09-05,2024-09-03,206,Rentian,2000046,2G4WC582081194447,OBMZOY88C44Z114M
901533,2024-10-08,2024-10-06,133,Hengjie,2000058,2G4WC582361989893,GFGGEZ04H97E234R
901534,2024-06-16,2024-06-15,233,"Black River",2000133,2G4WS55J051291559,HYCKWG44E89U808X
901535,2024-12-07,2024-12-04,6,Leubatang,2000119,2G61M5S32F9260107,GZEHLR76D39C543A
901536,2024-04-28,2024-04-27,320,Niedzwiedz,2000141,2HNYD18401H749778,AVJMVS27Z20H763L
901537,2024-06-17,2024-06-14,300,"Ponte Nova",2000107,2HNYD18694H097457,GGTOVX43I69Q115P
901538,2024-12-11,2024-12-09,245,Zhongxing,2000132,2HNYD18765H282057,MRFBHV75F19E331I
901539,2024-09-07,2024-09-05,221,"San Miguel",2000094,2HNYD18813H929955,MMXLUZ88S71D170B
901540,2024-11-04,2024-11-01,181,Rentian,2000031,2HNYD284X7H767364,MSSUCT96G05K517C
901541,2024-12-29,2024-12-26,32,Xinzhou,2000126,2T1BPRHE8EC231105,CAQAWO75M36T173Q
901542,2024-10-28,2024-10-27,57,Leubatang,2000097,2T1BU4EE7DC772399,GSNRAL69G95D584U
901543,2024-06-14,2024-06-11,232,Nyakhachava,2000164,2T1BURHE6FC671091,CPULBG17D63F210P
901544,2024-10-20,2024-10-19,128,"Banjar Bongangede",2000100,2T1KE4EE8AC398801,BNMSWA07M88K291E
901545,2024-08-09,2024-08-08,186,Tyres,2000109,2T2BK1BA1FC595403,LYIKNH46D31R943R
901546,2024-12-22,2024-12-20,96,"Ponte Nova",2000172,2T2BK1BA9BC159389,GICCIN03P68N368D
901547,2024-06-23,2024-06-22,116,Reforma,2000008,3C3CFFCR3CT171989,PXHVMC72N67J929R
901548,2024-08-16,2024-08-15,113,Kelasuri,2000177,3C3CFFCRXET920659,NKYXHT32Y15M087X
901549,2024-05-23,2024-05-22,170,Fundong,2000016,3C4PDCEG8CT210203,HVYDZC52N40G147U
901550,2024-10-29,2024-10-28,31,Citt,2000031,3C4PDCGB9ET715123,FCQFMO06I95N178B
901551,2024-12-09,2024-12-08,326,Tyres,2000030,3C6JD6CTXCG509764,UNSGHX85O74C099G
901552,2024-08-31,2024-08-30,214,Kti,2000108,3C6JD6DK7CG385569,MQOITN77R10W569M
901553,2024-08-20,2024-08-17,242,Yasothon,2000130,3C6LD4BT0CG990235,QNNWOP03R38H444V
901554,2024-10-04,2024-10-03,49,Floda,2000084,3C6TD4HT9CG111659,PRIUNU55T10P633G
901555,2024-04-23,2024-04-21,246,Rentian,2000176,3C6TD5JT5CG478770,XYHWCZ08K73F696Z
901556,2024-08-18,2024-08-17,251,Shardara,2000065,3C6TD5JT7CG289330,YIWLON15J07F038U
901557,2024-06-28,2024-06-26,30,Lhoknga,2000176,3C6TD5PT7CG006318,ODAOBR73F09Q200J
901558,2024-07-31,2024-07-29,185,Ambarawa,2000001,3CZRE3H33AG472743,SZEDZP56T60P822U
901559,2024-06-06,2024-06-05,217,Brasy,2000062,3D4PG6FV1AT098785,VEFDKC02S92A720V
901560,2024-11-28,2024-11-27,327,Dengzhou,2000114,3D73M3CL4BG939956,NZKDTB88N83Q628F
901561,2024-05-02,2024-04-30,331,Zhongxing,2000066,3D73M4CL3AG152856,PQKTMT95S16Q895M
901562,2024-08-14,2024-08-13,351,Savitaipale,2000117,3D73M4EL0BG763717,PHZXFC59G30G609X
901563,2024-12-23,2024-12-22,329,Xinzhou,2000025,3D73M4EL2BG821617,BQGJKI11N91J623D
901564,2024-10-15,2024-10-12,18,Shardara,2000042,3D73M4HL7AG466776,LZCJKW61P36B956M
901565,2024-09-22,2024-09-20,136,Niedzwiedz,2000167,3D73Y3HLXBG454234,ULZOOK13E53Z846G
901566,2024-07-19,2024-07-16,223,Kti,2000062,3D73Y4CL5BG082167,BJIALS87O72V514M
901567,2024-12-21,2024-12-18,324,"Ponte Nova",2000136,3D7LP2ET7AG219094,WQCTUM54B14A981H
901568,2024-11-05,2024-11-04,165,"Zgornje Pirnice",2000117,3D7TP2CT7BG106797,CSYYKE38D68U746H
901569,2024-05-04,2024-05-03,237,Leubatang,2000002,3D7TT2CT6AG387839,CIZGWH45Q71V543Z
901570,2024-08-23,2024-08-21,255,Shardara,2000178,3D7TT2CT9BG936693,NZKDTB88N83Q628F
901571,2024-09-05,2024-09-02,61,Rentian,2000060,3FA6P0D98DR094929,MQBVSE69G24X064B
901572,2024-11-22,2024-11-19,10,"Ponte Nova",2000147,3FA6P0LU0FR138351,BGQMOS11P86Q149K
901573,2024-06-27,2024-06-24,75,Tomakivka,2000050,3FA6P0LU4DR659523,GHLCUT76D05E327U
901574,2024-12-16,2024-12-15,106,Sardasht,2000096,3FADP4AJ7EM395235,LPWMRY69X73W341C
901575,2024-07-31,2024-07-29,236,Niedzwiedz,2000174,3FAHP0KC1AR422971,NZKDTB88N83Q628F
901576,2024-05-13,2024-05-12,149,Rozwadza,2000077,3GYFK66N55G408016,OHNRPS67N28P611D
901577,2024-07-19,2024-07-17,271,Yashalta,2000148,3GYFNDEY5BS683238,MRFBHV75F19E331I
901578,2024-08-11,2024-08-10,254,Busay,2000131,3GYT4NEF7BG203259,VJSQXL82P48Q103R
901579,2024-04-25,2024-04-24,58,Donglai,2000087,3GYVKNEF5AG473913,MQOITN77R10W569M
901580,2024-07-15,2024-07-14,169,Kelasuri,2000076,3N1AB7AP6FL280475,HTTUBV34H99Z729I
901581,2024-05-30,2024-05-27,3,"Black River",2000029,3N1AB7AP8FL626848,BQPXMW91K40Z655X
901582,2024-09-11,2024-09-09,175,Koupla,2000072,3N1CE2CP2EL723347,XRWMMI72M55K352Q
901583,2024-08-11,2024-08-09,97,"San Miguel",2000070,3TMJU4GN6AM307284,BKYKNJ91X85R587T
901584,2024-10-06,2024-10-03,170,Creil,2000009,3VW117AU0FM336522,OLCDAV80O46K162E
901585,2024-05-30,2024-05-28,354,"Black River",2000142,3VW1K7AJ2FM012457,IVVAMK71D96D702P
901586,2024-12-25,2024-12-22,255,Jumpangdua,2000178,3VW1K7AJ3DM433732,ICXBOO62C46X083E
901587,2024-08-17,2024-08-16,268,Dengzhou,2000125,3VW467ATXCM439657,FPYJIE60Z73E367L
901588,2024-09-05,2024-09-03,112,Reforma,2000023,3VW4S7AT0EM013779,JXJDGT67V10U184X
901589,2024-06-04,2024-06-03,268,Guxi,2000122,3VW517AT5FM087918,IYHSYU20Q02A647R
901590,2024-07-06,2024-07-05,268,Shumyachi,2000003,3VWJP7AT8CM628047,HYGYDE43Y42E709K
901591,2024-07-02,2024-06-29,99,Yasothon,2000124,3VWJP7ATXCM504314,MXXDSV00E08U505V
901592,2024-10-25,2024-10-24,193,"San Miguel",2000043,3VWKX7AJ1CM890916,OBMZOY88C44Z114M
901593,2024-12-15,2024-12-13,15,"Al Fashn",2000051,3VWKX7AJ7CM966509,HBQBMH10E35Q167P
901594,2024-12-16,2024-12-15,43,Kelasuri,2000046,3VWKZ8AJ4BM690725,CAQAWO75M36T173Q
901595,2024-09-21,2024-09-19,143,Hengjie,2000032,4A31K5DFXAE518483,PXHVMC72N67J929R
901596,2024-06-22,2024-06-19,17,Henanan,2000069,4JGDF2EE7EA427236,SZNRQO74E09U002G
901597,2024-05-28,2024-05-27,273,"Zgornje Pirnice",2000021,4JGDF2EE9DA361030,VEQHRA46A40O587I
901598,2024-07-17,2024-07-16,115,"Montes Claros",2000047,4T1BD1FK9EU623642,SGIJKK86Q13Q093Y
901599,2024-08-15,2024-08-13,284,Tyres,2000086,4T1BK1EB1FU619660,CRIAYT32Y63Y307L
901600,2024-07-23,2024-07-21,63,Nyakhachava,2000028,4T1BK3DB7AU132257,KYJCJD28C91F907R
901601,2024-07-17,2024-07-14,195,Shumyachi,2000045,4T1BK3DBXAU369213,SYQFES47S49E221E
901602,2024-09-19,2024-09-18,137,Pyatovskiy,2000043,4USBU33508L223116,SGIJKK86Q13Q093Y
901603,2024-05-06,2024-05-03,101,Leubatang,2000116,4USBU33558L960439,BJIAAD00I89R750C
901604,2024-10-14,2024-10-13,356,Guxi,2000112,4USCN33412L473206,RSWGTN80K34P488Q
901605,2024-10-07,2024-10-06,224,Riti,2000154,4USCN33472L268523,ZQBZBE99H04M220C
901606,2025-01-01,2024-12-30,129,"Montes Claros",2000161,5FRYD3H46EB647560,TVGKHY74T19H161L
901607,2024-05-06,2024-05-03,252,Niedzwiedz,2000176,5FRYD3H69EB485733,AQSQOK88B98U130Z
901608,2024-11-22,2024-11-21,71,Kti,2000132,5FRYD3H95GB352450,SGAXVJ37U31W529G
901609,2024-07-09,2024-07-06,347,Reforma,2000007,5GADT13S952457138,ZTDNHA00T76Z033H
901610,2024-11-03,2024-10-31,328,Koupla,2000133,5GADV23W87D438509,HKGSWS83V01P425N
901611,2024-11-12,2024-11-11,190,Dengzhou,2000161,5GAER13708J558304,XQKLOF03H62I351U
901612,2024-12-08,2024-12-06,91,Guxi,2000009,5GAER13D49J593435,MQRHFW38P55L584M
901613,2024-08-10,2024-08-07,169,Dengzhou,2000031,5GAEV13D19J383628,JNJFET65S81O245C
901614,2024-09-01,2024-08-31,333,"Banjar Bongangede",2000151,5GAKRBED1CJ215313,LXRAQZ48V67E614N
901615,2024-06-28,2024-06-27,42,Xinzhou,2000130,5GAKRCKD5EJ416242,FPYJIE60Z73E367L
901616,2024-10-23,2024-10-21,301,"San Miguel",2000116,5J6TF2H54EL172149,IAFUPZ19J05E550G
901617,2024-12-25,2024-12-22,242,Tyres,2000019,5J6TF2H55DL167282,YWMBEH67B00Q536D
901618,2024-05-27,2024-05-25,164,Koupla,2000026,5J6TF2H55DL704250,ACKAOT28C54B747N
901619,2024-11-21,2024-11-19,282,Houjia,2000010,5J6TF2H58FL993885,TEBXPV51K12D255F
901620,2024-10-20,2024-10-18,124,Dengzhou,2000112,5J8TB18547A036289,BTLCNU38B77A480P
901621,2024-09-30,2024-09-29,281,"Montes Claros",2000019,5J8TB1H51CA643955,UKOHGL66F67X078I
901622,2024-09-02,2024-09-01,67,Kti,2000037,5J8TB3H3XEL560929,VKYFKX89T44T765R
901623,2024-08-08,2024-08-05,355,Riti,2000011,5LMJJ2H51DE111459,EDBUTE39P82O708W
901624,2024-07-14,2024-07-13,12,Henanan,2000127,5LMJJ2H56CE707276,BKYKNJ91X85R587T
901625,2024-10-14,2024-10-12,101,"San Miguel",2000065,5N1AA0NC5CN415127,XFHSMU31T62I522J
901626,2024-09-24,2024-09-23,195,Leubatang,2000154,5N1AA0ND6FN478489,CAQAWO75M36T173Q
901627,2024-12-07,2024-12-04,214,Savitaipale,2000072,5N1AR1NB3BC494782,VEFDKC02S92A720V
901628,2024-07-03,2024-07-01,262,Reforma,2000086,5N1AT2ML0FC720218,GHYMLE53H34H114R
901629,2024-08-30,2024-08-28,180,Jumpangdua,2000059,5N1AT2ML2EC508998,HYCKWG44E89U808X
901630,2024-04-22,2024-04-20,139,Nyakhachava,2000061,5N1AT2ML5FC459989,XCWSMO29K71N898E
901631,2024-10-14,2024-10-11,242,Floda,2000083,5N1AT2ML6FC006075,XALXDU25D36T806S
901632,2024-11-13,2024-11-11,168,Yashalta,2000060,5N1AT2ML7EC943886,ASARGF63Q01H540M
901633,2024-11-27,2024-11-26,180,Dengzhou,2000094,5N1AZ2MH1FN547341,BNFGPY17G18J574E
901634,2024-12-15,2024-12-12,30,Kapinango,2000149,5N1BA0NC2FN751004,KGWCCR64N20M371K
901635,2024-06-20,2024-06-19,24,Tomakivka,2000113,5N1BA0NCXFN426715,CSYYKE38D68U746H
901636,2024-11-05,2024-11-03,68,Busay,2000167,5NPDH4AE3BH883142,GHYMLE53H34H114R
901637,2024-04-19,2024-04-16,54,Riti,2000057,5NPE24AF4FH112192,AXGHWK44A12V921L
901638,2024-07-06,2024-07-03,331,Lhoknga,2000024,5NPEB4AC8CH866634,EBIHQX29V65J947C
901639,2024-08-05,2024-08-02,187,Yajiang,2000135,5TDBCRFH1FS298887,EUFYNR16X90S631F
901640,2024-10-27,2024-10-26,200,Shumyachi,2000001,5TDDK3DC5DS703940,MRFBHV75F19E331I
901641,2024-09-30,2024-09-27,180,Kapinango,2000044,5TDDK3DCXBS594940,CSLOLY28G46O506M
901642,2024-09-04,2024-09-02,232,Jumpangdua,2000008,5TFAW5F11EX037248,BTLCNU38B77A480P
901643,2024-09-06,2024-09-04,205,Tyres,2000056,5UXFA53573L424692,VIKBBV10M07P859J
901644,2024-09-24,2024-09-23,181,Savitaipale,2000169,5UXFA93536L705481,TIIEGQ69P24E773D
901645,2024-05-13,2024-05-11,158,"Curahkalak Tengah",2000020,5UXFE43599L176114,KAXIBF41S45E960C
901646,2024-05-29,2024-05-26,237,Yajiang,2000137,5UXFE83508L419749,CRHCTO21J03R505S
901647,2024-08-22,2024-08-21,15,Riti,2000145,5UXFG8C51BL167768,COYIRX31P49G975F
901648,2024-08-11,2024-08-08,295,Yajiang,2000078,5UXZW0C53CL218397,WTYTET78D52E919H
901649,2024-11-03,2024-11-02,301,Kti,2000005,5XYKT3A67EG671235,GZEHLR76D39C543A
901650,2024-08-14,2024-08-13,241,Tomakivka,2000030,5XYKT3A67FG552134,RDEBGZ87Q16Y538B
901651,2024-05-14,2024-05-12,105,Rozwadza,2000061,5YMGY0C55AL457005,BQPXMW91K40Z655X
901652,2024-08-30,2024-08-27,146,Donglai,2000145,5YMGZ0C54E0628752,QKMGNG24P69G852U
901653,2024-07-26,2024-07-25,115,Niedzwiedz,2000102,JA32X8HW2AU877237,GAMPWW61E97D984V
901654,2024-09-06,2024-09-04,318,Kapinango,2000114,JA4AP3AU2BZ448381,YIWLON15J07F038U
901655,2024-12-13,2024-12-10,26,Kapinango,2000021,JH4CU2F65DC462968,ETXKVQ18D71H299N
901656,2024-09-14,2024-09-11,96,Reforma,2000004,JH4DC43691S894343,LHSULI77T62O389B
901657,2024-12-13,2024-12-11,109,Hengjie,2000092,JH4DC54873S642535,VIKBBV10M07P859J
901658,2024-07-15,2024-07-13,151,Yashalta,2000104,JH4KB16648C541498,PQKTMT95S16Q895M
901659,2024-07-19,2024-07-16,92,"San Miguel",2000098,JH4NA12693T113974,KYDNFZ29V38P640C
901660,2024-05-26,2024-05-25,335,Xinzhou,2000104,JHMFA3F29BS815563,CRIAYT32Y63Y307L
901661,2024-06-09,2024-06-08,238,Shardara,2000109,JHMGE8G3XDC930747,EBIHQX29V65J947C
901662,2024-08-17,2024-08-14,188,Floda,2000103,JHMZE2H34DS250496,MRRQBD39M25T250G
901663,2024-10-07,2024-10-05,163,Leubatang,2000070,JHMZF1C60CS018825,ONVKJV29N38D056E
901664,2024-10-23,2024-10-21,346,Pyatovskiy,2000141,JM1DE1KY2C0880635,NUOJUU31A45U320R
901665,2024-07-19,2024-07-17,220,Creil,2000071,JM1NC2EF1A0609895,KUYMGU73Q91J876N
901666,2024-12-08,2024-12-06,297,Terangun,2000126,JM1NC2LF2E0871398,MCIUZQ98N67S561P
901667,2024-12-17,2024-12-14,30,Tyres,2000028,JM1NC2LF5F0827929,CAQAWO75M36T173Q
901668,2024-12-25,2024-12-23,124,Yasothon,2000027,JM1NC2PF9F0554861,HAJUYE51Y25H475B
901669,2024-12-11,2024-12-09,126,Rentian,2000065,JN1AJ0HP7BM077532,NQBBGM31A89H759B
901670,2024-10-02,2024-09-29,344,Yajiang,2000008,JN1AV7AR7FM259942,RCKEZK69Q49V464N
901671,2024-08-06,2024-08-05,146,Tyres,2000085,JN1AZ4EH6BM720255,SZEDZP56T60P822U
901672,2024-12-01,2024-11-28,254,Brasy,2000127,JN1AZ4EH7DM369584,AYYGFF86S30M223A
901673,2024-09-22,2024-09-21,74,"Curahkalak Tengah",2000012,JN1BJ0HP9DM689111,NUXFNE88B80P060K
901674,2024-11-05,2024-11-04,295,Nyakhachava,2000091,JN1CV6AP9AM414081,KUYMGU73Q91J876N
901675,2024-04-27,2024-04-26,185,"Black River",2000012,JN1CV6EKXDM488287,ENEGRD73I87H140X
901676,2024-05-12,2024-05-10,330,Tomakivka,2000039,JN1CV6FE2CM267550,YOWUFT62K58K374L
901677,2024-12-14,2024-12-11,295,Riti,2000143,JN1CV6FEXDM156536,EUFYNR16X90S631F
901678,2024-09-30,2024-09-29,252,Guxi,2000088,JN8AE2KP8D9497932,COYIRX31P49G975F
901679,2024-06-07,2024-06-05,245,"Black River",2000037,JN8AE2KP9D9424794,VAZJSE96H09D817P
901680,2024-07-21,2024-07-20,196,Niedzwiedz,2000102,JN8AF5MR9DT106240,ICXBOO62C46X083E
901681,2024-10-02,2024-09-30,222,Kti,2000082,JN8AS5MT0BW769666,XXWKAS57J16D953M
901682,2024-12-20,2024-12-18,236,Pyatovskiy,2000119,JN8AZ1MU6AW679482,CSLOLY28G46O506M
901683,2024-11-14,2024-11-13,338,Shardara,2000080,JN8AZ1MU7CW985285,KJALBE02P35I118P
901684,2024-09-24,2024-09-21,83,"Banjar Bongangede",2000025,JN8AZ2KR7AT284894,YIWLON15J07F038U
901685,2024-06-28,2024-06-25,27,Citt,2000073,JN8AZ2KR8DT549925,FEQZTT01K44U855V
901686,2024-11-10,2024-11-09,39,Brasy,2000074,JN8AZ2NC9D9928128,PQDADB31C43A759F
901687,2024-09-08,2024-09-07,29,Houjia,2000034,JN8CS1MW3FM974900,IJOPLL06H77E285D
901688,2024-04-22,2024-04-19,91,Terangun,2000133,JTDBT4K39B1888419,XJSFWS35Z58V201Q
901689,2024-05-08,2024-05-07,306,Koupla,2000016,JTDKDTB30C1082395,GHLCUT76D05E327U
901690,2024-10-13,2024-10-12,178,Tomakivka,2000168,JTDKDTB38D1464577,IUAUCC59K14V403A
901691,2024-08-02,2024-08-01,290,"Zgornje Pirnice",2000020,JTDKTUD34DD401173,HVYDZC52N40G147U
901692,2024-08-14,2024-08-13,296,Kapinango,2000120,JTDZN3EU8D3697377,NZKDTB88N83Q628F
901693,2024-11-11,2024-11-10,256,"San Miguel",2000033,JTEBU5JR1D5178737,IAFUPZ19J05E550G
901694,2024-12-16,2024-12-13,158,Taouloukoult,2000060,JTEBU5JR9A5647682,TPTEOO62T90L401U
901695,2024-04-21,2024-04-20,249,Citt,2000084,JTHBB1BA8B2995079,UMOFLD97Z40G646N
901696,2024-10-05,2024-10-04,176,"Banjar Bongangede",2000071,JTHBL5EF0F1441378,GRKZME57G97Z477W
901697,2024-05-05,2024-05-04,270,"Montes Claros",2000127,JTHDU1EF5B5811726,GWSWCE20P38A006U
901698,2024-09-26,2024-09-25,298,Riti,2000053,JTHHE5BC2F5277462,TPTEOO62T90L401U
901699,2024-12-13,2024-12-10,32,"Zgornje Pirnice",2000174,JTJBM7FX5A5317462,VEQHRA46A40O587I
901700,2024-09-16,2024-09-13,44,Tomakivka,2000116,JTJBM7FX6A5093196,GSNRAL69G95D584U
901701,2024-09-24,2024-09-22,356,"San Miguel",2000068,JTJHY7AX3F4915455,EDBUTE39P82O708W
901702,2024-08-12,2024-08-11,244,Tomakivka,2000123,JTMHY7AJ7E4951159,OZHCVA09Z10X338T
901703,2024-10-29,2024-10-28,363,Houjia,2000133,KM8JT3AB0BU423472,CJYQYU53W30L121K
901704,2024-12-12,2024-12-11,228,Koupla,2000095,KM8NU4CC7AU777059,NIBKHQ60U35T776C
901705,2024-06-27,2024-06-24,348,Koupla,2000118,KMHCT4AE3EU378878,BGQMOS11P86Q149K
901706,2024-10-24,2024-10-21,135,Tomakivka,2000038,KMHCT4AE5EU533009,MQOITN77R10W569M
901707,2024-05-01,2024-04-29,97,Donglai,2000051,KMHGH4JH6DU232065,SZEDZP56T60P822U
901708,2024-07-19,2024-07-17,5,Fundong,2000069,KMHGN4JE8FU124340,RARJPS09X74W370I
901709,2024-10-27,2024-10-24,184,"Curahkalak Tengah",2000144,KMHHT6KD6CU250249,VQPIKP86D50W608G
901710,2024-10-13,2024-10-11,167,"Ponte Nova",2000163,KMHHT6KJXFU851254,IUAUCC59K14V403A
901711,2024-10-27,2024-10-24,159,Sardasht,2000070,KMHHU6KJ3FU980885,DJQLIS80B95H293O
901712,2024-10-24,2024-10-23,244,Savitaipale,2000120,KNADH5A33A6145898,XUAPTR00W41V274B
901713,2024-10-18,2024-10-17,159,"Black River",2000042,KNADM4A36D6462178,YWMBEH67B00Q536D
901714,2024-07-14,2024-07-12,176,Bors,2000131,KNAFT4A27D5359747,SUSVGO64J87A639T
901715,2024-11-24,2024-11-21,66,Nyakhachava,2000032,KNAFU5A2XC5491001,ENEGRD73I87H140X
901716,2024-12-30,2024-12-28,178,"Montes Claros",2000153,KNALU4D47F6851253,OPUUJD73B87X302U
901717,2024-10-07,2024-10-05,37,Henanan,2000060,KNDJT2A59C7353981,AGNAZI55F89P801O
901718,2024-09-18,2024-09-17,44,Ambarawa,2000069,KNDKG3A28A7688862,VIKBBV10M07P859J
901719,2024-10-24,2024-10-21,60,Savitaipale,2000049,KNDMB5C18F6305748,EKTWSF47Q88T113S
901720,2024-10-12,2024-10-10,12,Rozwadza,2000134,NM0KS7AN2AT885403,HHBEPI57O65K856C
901721,2024-07-18,2024-07-17,101,Taouloukoult,2000036,NM0KS9AN4AT130605,MQRHFW38P55L584M
901722,2024-12-18,2024-12-16,152,Creil,2000125,SAJWA0FB1BL879060,FALDMA79A02E678K
901723,2024-10-15,2024-10-14,223,Taouloukoult,2000138,SAJWA2GZXE8390977,MXZDCD63C48U147N
901724,2024-07-19,2024-07-17,252,Reforma,2000017,SAJWA4FC3EM447729,XQKLOF03H62I351U
